dataset,filename,ita,category
non_dfu,wound_main-1436.jpg,63.89,Very Light
non_dfu,wound_main-1437.jpg,69.86,Very Light
non_dfu,wound_main-1438.jpg,-53.03,Dark
non_dfu,wound_main-1439.jpg,-34.09,Dark
non_dfu,wound_main-1440.jpg,-41.43,Dark
non_dfu,wound_main-1441.jpg,22.66,Tan
non_dfu,wound_main-1442.jpg,-22.56,Brown
non_dfu,wound_main-1443.jpg,-18.94,Brown
non_dfu,wound_main-1444.jpg,10.14,Tan
non_dfu,wound_main-1445.jpg,20.51,Tan
non_dfu,wound_main-1446.jpg,33.61,Intermediate
non_dfu,wound_main-1447.jpg,21.4,Tan
non_dfu,wound_main-1448.jpg,2.93,Brown
non_dfu,wound_main-1449.jpg,36.61,Intermediate
non_dfu,wound_main-1450.jpg,46.63,Light
non_dfu,wound_main-1451.jpg,-7.44,Brown
non_dfu,wound_main-1452.jpg,49.77,Light
non_dfu,wound_main-1453.jpg,8.46,Brown
non_dfu,wound_main-1454.jpg,15.06,Tan
non_dfu,wound_main-1455.jpg,21.96,Tan
non_dfu,wound_main-1456.jpg,49.01,Light
non_dfu,wound_main-1457.jpg,72.93,Very Light
non_dfu,wound_main-1458.jpg,-130.42,Dark
non_dfu,wound_main-1459.jpg,36.52,Intermediate
non_dfu,wound_main-1460.jpg,-26.26,Brown
non_dfu,wound_main-1461.jpg,-52.76,Dark
non_dfu,wound_main-1462.jpg,-57.59,Dark
non_dfu,wound_main-1463.jpg,32.17,Intermediate
non_dfu,wound_main-1464.jpg,-50.68,Dark
non_dfu,wound_main-1465.jpg,-49.76,Dark
non_dfu,wound_main-1466.jpg,-90.0,Dark
non_dfu,wound_main-1467.jpg,24.1,Tan
non_dfu,wound_main-1468.jpg,63.11,Very Light
non_dfu,wound_main-1469.jpg,-67.4,Dark
non_dfu,wound_main-1470.jpg,5.76,Brown
non_dfu,wound_main-1471.jpg,-32.04,Dark
non_dfu,wound_main-1472.jpg,-41.69,Dark
non_dfu,wound_main-1473.jpg,-50.78,Dark
non_dfu,wound_main-1474.jpg,-37.88,Dark
non_dfu,wound_main-1475.jpg,22.88,Tan
non_dfu,wound_main-1476.jpg,-66.54,Dark
non_dfu,wound_main-1477.jpg,15.06,Tan
non_dfu,wound_main-1478.jpg,-78.52,Dark
non_dfu,wound_main-1479.jpg,-7.99,Brown
non_dfu,wound_main-1480.jpg,-81.97,Dark
non_dfu,wound_main-1481.jpg,16.79,Tan
non_dfu,wound_main-1482.jpg,-35.31,Dark
non_dfu,wound_main-1483.jpg,-82.86,Dark
non_dfu,wound_main-1484.jpg,67.76,Very Light
non_dfu,wound_main-1485.jpg,38.16,Intermediate
non_dfu,wound_main-1486.jpg,48.1,Light
non_dfu,wound_main-1487.jpg,-47.96,Dark
non_dfu,wound_main-1488.jpg,-52.17,Dark
non_dfu,wound_main-1489.jpg,23.95,Tan
non_dfu,wound_main-1490.jpg,-65.18,Dark
non_dfu,wound_main-1491.jpg,-65.73,Dark
non_dfu,wound_main-1492.jpg,-38.26,Dark
non_dfu,wound_main-1493.jpg,-25.86,Brown
non_dfu,wound_main-1494.jpg,13.85,Tan
non_dfu,wound_main-1495.jpg,64.15,Very Light
non_dfu,wound_main-1496.jpg,6.03,Brown
non_dfu,wound_main-1497.jpg,6.78,Brown
non_dfu,wound_main-1498.jpg,50.05,Light
non_dfu,wound_main-1499.jpg,9.23,Brown
non_dfu,wound_main-1500.jpg,40.43,Intermediate
non_dfu,wound_main-1501.jpg,-53.11,Dark
non_dfu,wound_main-1502.jpg,-70.51,Dark
non_dfu,wound_main-1503.jpg,-0.92,Brown
non_dfu,wound_main-1504.jpg,-89.96,Dark
non_dfu,wound_main-1505.jpg,-2.27,Brown
non_dfu,wound_main-1506.jpg,-2.92,Brown
non_dfu,wound_main-1507.jpg,-3.14,Brown
non_dfu,wound_main-1508.jpg,-24.97,Brown
non_dfu,wound_main-1509.jpg,-69.29,Dark
non_dfu,wound_main-1510.jpg,-9.2,Brown
non_dfu,wound_main-1511.jpg,-19.32,Brown
non_dfu,wound_main-1512.jpg,23.9,Tan
non_dfu,wound_main-1513.jpg,61.75,Very Light
non_dfu,wound_main-1514.jpg,-57.64,Dark
non_dfu,wound_main-1515.jpg,50.44,Light
non_dfu,wound_main-1516.jpg,50.89,Light
non_dfu,wound_main-1517.jpg,-32.66,Dark
non_dfu,wound_main-1518.jpg,52.08,Light
non_dfu,wound_main-1519.jpg,6.08,Brown
non_dfu,wound_main-1520.jpg,-75.89,Dark
non_dfu,wound_main-1521.jpg,18.37,Tan
non_dfu,wound_main-1522.jpg,-1.3,Brown
non_dfu,wound_main-1523.jpg,13.93,Tan
non_dfu,wound_main-1524.jpg,-39.01,Dark
non_dfu,wound_main-1525.jpg,-60.44,Dark
non_dfu,wound_main-1526.jpg,67.76,Very Light
non_dfu,wound_main-1527.jpg,-21.74,Brown
non_dfu,wound_main-1528.jpg,-52.18,Dark
non_dfu,wound_main-1529.jpg,-6.36,Brown
non_dfu,wound_main-1530.jpg,-21.94,Brown
non_dfu,wound_main-1531.jpg,-46.54,Dark
non_dfu,wound_main-1532.jpg,-36.06,Dark
non_dfu,wound_main-1533.jpg,-50.0,Dark
non_dfu,wound_main-1534.jpg,-54.29,Dark
non_dfu,wound_main-1535.jpg,-66.6,Dark
non_dfu,wound_main-1536.jpg,-19.46,Brown
non_dfu,wound_main-1537.jpg,-43.12,Dark
non_dfu,wound_main-1538.jpg,64.86,Very Light
non_dfu,wound_main-1539.jpg,-43.12,Dark
non_dfu,wound_main-1540.jpg,-21.81,Brown
non_dfu,wound_main-1541.jpg,66.32,Very Light
non_dfu,wound_main-1542.jpg,-84.61,Dark
non_dfu,wound_main-1543.jpg,-18.15,Brown
non_dfu,wound_main-1544.jpg,-13.85,Brown
non_dfu,wound_main-1545.jpg,-5.0,Brown
non_dfu,wound_main-1546.jpg,78.3,Very Light
non_dfu,wound_main-1547.jpg,-63.6,Dark
non_dfu,wound_main-1548.jpg,20.85,Tan
non_dfu,wound_main-1549.jpg,5.55,Brown
non_dfu,wound_main-1550.jpg,30.82,Intermediate
non_dfu,wound_main-1551.jpg,-29.31,Brown
non_dfu,wound_main-1552.jpg,-13.74,Brown
non_dfu,wound_main-1553.jpg,-1.41,Brown
non_dfu,wound_main-1554.jpg,32.34,Intermediate
non_dfu,wound_main-1555.jpg,2.11,Brown
non_dfu,wound_main-1556.jpg,-55.7,Dark
non_dfu,wound_main-1557.jpg,53.82,Light
non_dfu,wound_main-1558.jpg,-64.41,Dark
non_dfu,wound_main-1559.jpg,39.77,Intermediate
non_dfu,wound_main-1560.jpg,48.9,Light
non_dfu,wound_main-1561.jpg,51.9,Light
non_dfu,wound_main-1562.jpg,-23.25,Brown
non_dfu,wound_main-1563.jpg,-12.96,Brown
non_dfu,wound_main-1564.jpg,55.2,Very Light
non_dfu,wound_main-1565.jpg,-2.07,Brown
non_dfu,wound_main-1566.jpg,-60.59,Dark
non_dfu,wound_main-1567.jpg,-64.09,Dark
non_dfu,wound_main-1568.jpg,13.89,Tan
non_dfu,wound_main-1569.jpg,-24.32,Brown
non_dfu,wound_main-1570.jpg,-50.77,Dark
non_dfu,wound_main-1571.jpg,-13.08,Brown
non_dfu,wound_main-1572.jpg,57.03,Very Light
non_dfu,wound_main-1573.jpg,29.42,Intermediate
non_dfu,wound_main-1574.jpg,-49.52,Dark
non_dfu,wound_main-1575.jpg,-25.55,Brown
non_dfu,wound_main-1576.jpg,-69.17,Dark
non_dfu,wound_main-1577.jpg,-163.83,Dark
non_dfu,wound_main-1578.jpg,44.99,Light
non_dfu,wound_main-1579.jpg,-14.57,Brown
non_dfu,wound_main-1580.jpg,-4.74,Brown
non_dfu,wound_main-1581.jpg,-0.3,Brown
non_dfu,wound_main-1582.jpg,13.75,Tan
non_dfu,wound_main-1583.jpg,-44.44,Dark
non_dfu,wound_main-1584.jpg,-0.14,Brown
non_dfu,wound_main-1585.jpg,15.17,Tan
non_dfu,wound_main-1586.jpg,-59.03,Dark
non_dfu,wound_main-1587.jpg,-46.18,Dark
non_dfu,wound_main-1588.jpg,-57.73,Dark
non_dfu,wound_main-1589.jpg,4.72,Brown
non_dfu,wound_main-1590.jpg,61.41,Very Light
non_dfu,wound_main-1591.jpg,-38.79,Dark
non_dfu,wound_main-1592.jpg,-1.81,Brown
non_dfu,wound_main-1593.jpg,1.35,Brown
non_dfu,wound_main-1594.jpg,-71.31,Dark
non_dfu,wound_main-1595.jpg,44.9,Light
non_dfu,wound_main-1596.jpg,-35.08,Dark
non_dfu,wound_main-1597.jpg,-46.05,Dark
non_dfu,wound_main-1598.jpg,-56.42,Dark
non_dfu,wound_main-1599.jpg,20.51,Tan
non_dfu,wound_main-1600.jpg,-25.75,Brown
non_dfu,wound_main-1601.jpg,-13.04,Brown
non_dfu,wound_main-1602.jpg,-65.7,Dark
non_dfu,wound_main-1603.jpg,2.87,Brown
non_dfu,wound_main-1604.jpg,11.72,Tan
non_dfu,wound_main-1605.jpg,0.39,Brown
non_dfu,wound_main-1606.jpg,-14.0,Brown
non_dfu,wound_main-1607.jpg,-8.86,Brown
non_dfu,wound_main-1608.jpg,-73.0,Dark
non_dfu,wound_main-1609.jpg,-32.73,Dark
non_dfu,wound_main-1610.jpg,-23.02,Brown
non_dfu,wound_main-1611.jpg,-48.13,Dark
non_dfu,wound_main-1612.jpg,-20.21,Brown
non_dfu,wound_main-1613.jpg,63.27,Very Light
non_dfu,wound_main-1614.jpg,64.63,Very Light
non_dfu,wound_main-1615.jpg,-4.41,Brown
non_dfu,wound_main-1616.jpg,-15.39,Brown
non_dfu,wound_main-1617.jpg,46.03,Light
non_dfu,wound_main-1618.jpg,-6.38,Brown
non_dfu,wound_main-1619.jpg,-55.59,Dark
non_dfu,wound_main-1620.jpg,10.65,Tan
non_dfu,wound_main-1621.jpg,64.92,Very Light
non_dfu,wound_main-1622.jpg,74.46,Very Light
non_dfu,wound_main-1623.jpg,-5.74,Brown
non_dfu,wound_main-1624.jpg,-1.91,Brown
non_dfu,wound_main-1625.jpg,-40.02,Dark
non_dfu,wound_main-1626.jpg,47.78,Light
non_dfu,wound_main-1627.jpg,22.12,Tan
non_dfu,wound_main-1628.jpg,-25.75,Brown
non_dfu,wound_main-1629.jpg,9.74,Brown
non_dfu,wound_main-1630.jpg,32.4,Intermediate
non_dfu,wound_main-1631.jpg,-99.35,Dark
non_dfu,wound_main-1632.jpg,-43.27,Dark
non_dfu,wound_main-1633.jpg,-18.41,Brown
non_dfu,wound_main-1634.jpg,15.87,Tan
non_dfu,wound_main-1635.jpg,-13.76,Brown
non_dfu,wound_main-1636.jpg,-19.34,Brown
non_dfu,wound_main-1637.jpg,-19.04,Brown
non_dfu,wound_main-1638.jpg,-5.35,Brown
non_dfu,wound_main-1639.jpg,28.05,Intermediate
non_dfu,wound_main-1640.jpg,-80.14,Dark
non_dfu,wound_main-1641.jpg,-79.88,Dark
non_dfu,wound_main-1642.jpg,23.58,Tan
non_dfu,wound_main-1643.jpg,-17.98,Brown
non_dfu,wound_main-1644.jpg,-20.16,Brown
non_dfu,wound_main-1645.jpg,-32.58,Dark
non_dfu,wound_main-1646.jpg,45.71,Light
non_dfu,wound_main-1647.jpg,82.59,Very Light
non_dfu,wound_main-1648.jpg,-90.0,Dark
non_dfu,wound_main-1649.jpg,-80.83,Dark
non_dfu,wound_main-1650.jpg,62.88,Very Light
non_dfu,wound_main-1651.jpg,44.95,Light
non_dfu,wound_main-1652.jpg,48.1,Light
non_dfu,wound_main-1653.jpg,-46.31,Dark
non_dfu,wound_main-1654.jpg,18.7,Tan
non_dfu,wound_main-1655.jpg,19.8,Tan
non_dfu,wound_main-1656.jpg,-16.62,Brown
non_dfu,wound_main-1657.jpg,31.18,Intermediate
non_dfu,wound_main-1658.jpg,-34.11,Dark
non_dfu,wound_main-1659.jpg,-14.87,Brown
non_dfu,wound_main-1660.jpg,-9.3,Brown
non_dfu,wound_main-1661.jpg,-32.37,Dark
non_dfu,wound_main-1662.jpg,-46.51,Dark
non_dfu,wound_main-1663.jpg,-49.92,Dark
non_dfu,wound_main-1664.jpg,-32.66,Dark
non_dfu,wound_main-1665.jpg,-48.71,Dark
non_dfu,wound_main-1666.jpg,8.85,Brown
non_dfu,wound_main-1667.jpg,-16.21,Brown
non_dfu,wound_main-1668.jpg,-52.38,Dark
non_dfu,wound_main-1669.jpg,14.81,Tan
non_dfu,wound_main-1670.jpg,-18.87,Brown
non_dfu,wound_main-1671.jpg,-44.02,Dark
non_dfu,wound_main-1672.jpg,-4.12,Brown
non_dfu,wound_main-1673.jpg,-52.8,Dark
non_dfu,wound_main-1674.jpg,-55.79,Dark
non_dfu,wound_main-1675.jpg,-75.6,Dark
non_dfu,wound_main-1676.jpg,-59.01,Dark
non_dfu,wound_main-1677.jpg,-58.98,Dark
non_dfu,wound_main-1678.jpg,17.28,Tan
non_dfu,wound_main-1679.jpg,-25.83,Brown
non_dfu,wound_main-1680.jpg,-9.09,Brown
non_dfu,wound_main-1681.jpg,42.18,Light
non_dfu,wound_main-1682.jpg,-0.81,Brown
non_dfu,wound_main-1683.jpg,15.29,Tan
non_dfu,wound_main-1684.jpg,-18.93,Brown
non_dfu,wound_main-1685.jpg,-55.43,Dark
non_dfu,wound_main-1686.jpg,24.83,Tan
non_dfu,wound_main-1687.jpg,-5.32,Brown
non_dfu,wound_main-1688.jpg,-8.61,Brown
non_dfu,wound_main-1689.jpg,-11.67,Brown
non_dfu,wound_main-1690.jpg,-115.19,Dark
non_dfu,wound_main-1691.jpg,-11.0,Brown
non_dfu,wound_main-1692.jpg,-4.91,Brown
non_dfu,wound_main-1693.jpg,-44.39,Dark
non_dfu,wound_main-1694.jpg,-6.6,Brown
non_dfu,wound_main-1695.jpg,-11.67,Brown
non_dfu,wound_main-1696.jpg,-14.75,Brown
non_dfu,wound_main-1697.jpg,-7.88,Brown
non_dfu,wound_main-1698.jpg,25.27,Tan
non_dfu,wound_main-1699.jpg,-38.27,Dark
non_dfu,wound_main-1700.jpg,-42.94,Dark
non_dfu,wound_main-1701.jpg,22.43,Tan
non_dfu,wound_main-1702.jpg,-59.6,Dark
non_dfu,wound_main-1703.jpg,-57.82,Dark
non_dfu,wound_main-1704.jpg,21.25,Tan
non_dfu,wound_main-1705.jpg,7.82,Brown
non_dfu,wound_main-1706.jpg,-15.32,Brown
non_dfu,wound_main-1707.jpg,13.29,Tan
non_dfu,wound_main-1708.jpg,-61.03,Dark
non_dfu,wound_main-1709.jpg,-64.44,Dark
non_dfu,wound_main-1710.jpg,-50.93,Dark
non_dfu,wound_main-1711.jpg,77.96,Very Light
non_dfu,wound_main-1712.jpg,90.0,Very Light
non_dfu,wound_main-1713.jpg,16.34,Tan
non_dfu,wound_main-1714.jpg,-68.39,Dark
non_dfu,wound_main-1715.jpg,13.4,Tan
non_dfu,wound_main-1716.jpg,16.89,Tan
non_dfu,wound_main-1717.jpg,-72.36,Dark
non_dfu,wound_main-1718.jpg,-65.61,Dark
non_dfu,wound_main-1719.jpg,-41.92,Dark
non_dfu,wound_main-1720.jpg,-31.03,Dark
non_dfu,wound_main-1721.jpg,-17.43,Brown
non_dfu,wound_main-1722.jpg,56.76,Very Light
non_dfu,wound_main-1723.jpg,-66.77,Dark
non_dfu,wound_main-1724.jpg,-7.71,Brown
non_dfu,wound_main-1725.jpg,-6.06,Brown
non_dfu,wound_main-1726.jpg,-39.22,Dark
non_dfu,wound_main-1727.jpg,-27.17,Brown
non_dfu,wound_main-1728.jpg,18.67,Tan
non_dfu,wound_main-1729.jpg,-23.27,Brown
non_dfu,wound_main-1730.jpg,-67.87,Dark
non_dfu,wound_main-1731.jpg,-20.28,Brown
non_dfu,wound_main-1732.jpg,12.77,Tan
non_dfu,wound_main-1733.jpg,15.1,Tan
non_dfu,wound_main-1734.jpg,11.29,Tan
non_dfu,wound_main-1735.jpg,36.74,Intermediate
non_dfu,wound_main-1736.jpg,22.33,Tan
non_dfu,wound_main-1737.jpg,-31.12,Dark
non_dfu,wound_main-1738.jpg,-28.8,Brown
non_dfu,wound_main-1739.jpg,59.94,Very Light
non_dfu,wound_main-1740.jpg,-14.43,Brown
non_dfu,wound_main-1741.jpg,-0.52,Brown
non_dfu,wound_main-1742.jpg,-58.67,Dark
non_dfu,wound_main-1743.jpg,-70.99,Dark
non_dfu,wound_main-1744.jpg,-78.49,Dark
non_dfu,wound_main-1745.jpg,-33.05,Dark
non_dfu,wound_main-1746.jpg,-39.92,Dark
non_dfu,wound_main-1747.jpg,-34.61,Dark
non_dfu,wound_main-1748.jpg,-11.67,Brown
non_dfu,wound_main-1749.jpg,-18.28,Brown
non_dfu,wound_main-1750.jpg,6.66,Brown
non_dfu,wound_main-1751.jpg,-83.25,Dark
non_dfu,wound_main-1752.jpg,-22.09,Brown
non_dfu,wound_main-1753.jpg,46.44,Light
non_dfu,wound_main-1754.jpg,41.51,Light
non_dfu,wound_main-1755.jpg,-34.21,Dark
non_dfu,wound_main-1756.jpg,-13.13,Brown
non_dfu,wound_main-1757.jpg,13.68,Tan
non_dfu,wound_main-1758.jpg,28.12,Intermediate
non_dfu,wound_main-1759.jpg,33.08,Intermediate
non_dfu,wound_main-1760.jpg,25.01,Tan
non_dfu,wound_main-1761.jpg,-63.21,Dark
non_dfu,wound_main-1762.jpg,-84.14,Dark
non_dfu,wound_main-1763.jpg,-80.05,Dark
non_dfu,wound_main-1764.jpg,-65.15,Dark
non_dfu,wound_main-1765.jpg,27.41,Tan
non_dfu,wound_main-1766.jpg,-48.23,Dark
non_dfu,wound_main-1767.jpg,30.81,Intermediate
non_dfu,wound_main-1768.jpg,-45.49,Dark
non_dfu,wound_main-1769.jpg,-37.31,Dark
non_dfu,wound_main-1770.jpg,-14.03,Brown
non_dfu,wound_main-1771.jpg,-51.79,Dark
non_dfu,wound_main-1772.jpg,42.87,Light
non_dfu,wound_main-1773.jpg,0.77,Brown
non_dfu,wound_main-1774.jpg,16.3,Tan
non_dfu,wound_main-1775.jpg,31.73,Intermediate
non_dfu,wound_main-1776.jpg,-65.18,Dark
non_dfu,wound_main-1777.jpg,-32.81,Dark
non_dfu,wound_main-1778.jpg,-59.54,Dark
non_dfu,wound_main-1779.jpg,-43.16,Dark
non_dfu,wound_main-1780.jpg,23.42,Tan
non_dfu,wound_main-1781.jpg,-71.84,Dark
non_dfu,wound_main-1782.jpg,-44.29,Dark
non_dfu,wound_main-1783.jpg,-71.23,Dark
non_dfu,wound_main-1784.jpg,-74.27,Dark
non_dfu,wound_main-1785.jpg,-85.68,Dark
non_dfu,wound_main-1786.jpg,3.28,Brown
non_dfu,wound_main-1787.jpg,-66.16,Dark
non_dfu,wound_main-1788.jpg,-67.21,Dark
non_dfu,wound_main-1789.jpg,-68.37,Dark
non_dfu,wound_main-1790.jpg,9.24,Brown
non_dfu,wound_main-1791.jpg,67.57,Very Light
non_dfu,wound_main-1792.jpg,-57.53,Dark
non_dfu,wound_main-1793.jpg,-29.98,Brown
non_dfu,wound_main-1794.jpg,-86.08,Dark
non_dfu,wound_main-1795.jpg,-10.34,Brown
non_dfu,wound_main-1796.jpg,-52.47,Dark
non_dfu,wound_main-1797.jpg,-45.66,Dark
non_dfu,wound_main-1798.jpg,-45.66,Dark
non_dfu,wound_main-1799.jpg,-62.18,Dark
non_dfu,wound_main-1800.jpg,-70.27,Dark
non_dfu,wound_main-1801.jpg,-52.56,Dark
non_dfu,wound_main-1802.jpg,-54.09,Dark
non_dfu,wound_main-1803.jpg,29.48,Intermediate
non_dfu,wound_main-1804.jpg,22.41,Tan
non_dfu,wound_main-1805.jpg,-70.34,Dark
non_dfu,wound_main-1806.jpg,10.83,Tan
non_dfu,wound_main-1807.jpg,22.96,Tan
non_dfu,wound_main-1808.jpg,-39.61,Dark
non_dfu,wound_main-1809.jpg,24.98,Tan
non_dfu,wound_main-1810.jpg,-53.92,Dark
non_dfu,wound_main-1811.jpg,17.67,Tan
non_dfu,wound_main-1812.jpg,-62.68,Dark
non_dfu,wound_main-1813.jpg,-83.98,Dark
non_dfu,wound_main-1814.jpg,50.61,Light
non_dfu,wound_main-1815.jpg,49.87,Light
non_dfu,wound_main-1816.jpg,-24.55,Brown
non_dfu,wound_main-1817.jpg,-62.68,Dark
non_dfu,wound_main-1818.jpg,56.03,Very Light
non_dfu,wound_main-1819.jpg,46.16,Light
non_dfu,wound_main-1820.jpg,-70.61,Dark
non_dfu,wound_main-1821.jpg,56.03,Very Light
non_dfu,wound_main-1822.jpg,-37.56,Dark
non_dfu,wound_main-1823.jpg,-4.59,Brown
non_dfu,wound_main-1824.jpg,-41.41,Dark
non_dfu,wound_main-1825.jpg,-4.59,Brown
non_dfu,wound_main-1826.jpg,-15.67,Brown
non_dfu,wound_main-1827.jpg,-4.59,Brown
non_dfu,wound_main-1828.jpg,0.94,Brown
non_dfu,wound_main-1829.jpg,-25.97,Brown
non_dfu,wound_main-1830.jpg,60.23,Very Light
non_dfu,wound_main-1831.jpg,15.94,Tan
non_dfu,wound_main-1832.jpg,-19.37,Brown
non_dfu,wound_main-1833.jpg,62.02,Very Light
non_dfu,wound_main-1834.jpg,69.33,Very Light
non_dfu,wound_main-1835.jpg,70.3,Very Light
non_dfu,wound_main-1836.jpg,85.81,Very Light
non_dfu,wound_main-1837.jpg,47.97,Light
non_dfu,wound_main-1838.jpg,-0.04,Brown
non_dfu,wound_main-1839.jpg,55.93,Very Light
non_dfu,wound_main-1840.jpg,-51.89,Dark
non_dfu,wound_main-1841.jpg,-89.56,Dark
non_dfu,wound_main-1842.jpg,-54.89,Dark
non_dfu,wound_main-1843.jpg,-22.23,Brown
non_dfu,wound_main-1844.jpg,-81.88,Dark
non_dfu,wound_main-1845.jpg,-81.88,Dark
non_dfu,wound_main-1846.jpg,-72.36,Dark
non_dfu,wound_main-1847.jpg,-34.66,Dark
non_dfu,wound_main-1848.jpg,39.89,Intermediate
non_dfu,wound_main-1849.jpg,42.36,Light
non_dfu,wound_main-1850.jpg,-62.78,Dark
non_dfu,wound_main-1851.jpg,-36.68,Dark
non_dfu,wound_main-1852.jpg,-43.98,Dark
non_dfu,wound_main-1853.jpg,-50.72,Dark
non_dfu,wound_main-1854.jpg,-34.94,Dark
non_dfu,wound_main-1855.jpg,14.6,Tan
non_dfu,wound_main-1856.jpg,22.28,Tan
non_dfu,wound_main-1857.jpg,37.69,Intermediate
non_dfu,wound_main-1858.jpg,-48.21,Dark
non_dfu,wound_main-1859.jpg,33.37,Intermediate
non_dfu,wound_main-1860.jpg,-57.44,Dark
non_dfu,wound_main-1861.jpg,-24.37,Brown
non_dfu,wound_main-1862.jpg,-57.44,Dark
non_dfu,wound_main-1863.jpg,33.37,Intermediate
non_dfu,wound_main-1864.jpg,-17.08,Brown
non_dfu,wound_main-1865.jpg,28.18,Intermediate
non_dfu,wound_main-1866.jpg,60.81,Very Light
non_dfu,wound_main-1867.jpg,-24.37,Brown
non_dfu,wound_main-1868.jpg,51.38,Light
non_dfu,wound_main-1869.jpg,51.38,Light
non_dfu,wound_main-1870.jpg,33.39,Intermediate
non_dfu,wound_main-1871.jpg,6.5,Brown
non_dfu,wound_main-1872.jpg,39.11,Intermediate
non_dfu,wound_main-1873.jpg,-23.38,Brown
non_dfu,wound_main-1874.jpg,7.26,Brown
non_dfu,wound_main-1875.jpg,-8.15,Brown
non_dfu,wound_main-1876.jpg,-70.18,Dark
non_dfu,wound_main-1877.jpg,13.08,Tan
non_dfu,wound_main-1878.jpg,38.64,Intermediate
non_dfu,wound_main-1879.jpg,13.08,Tan
non_dfu,wound_main-1880.jpg,13.08,Tan
non_dfu,wound_main-1881.jpg,13.08,Tan
non_dfu,wound_main-1882.jpg,3.62,Brown
non_dfu,wound_main-1883.jpg,-77.19,Dark
non_dfu,wound_main-1884.jpg,5.32,Brown
non_dfu,wound_main-1885.jpg,3.62,Brown
non_dfu,wound_main-1886.jpg,-69.85,Dark
non_dfu,wound_main-1887.jpg,-70.92,Dark
non_dfu,wound_main-1888.jpg,57.26,Very Light
non_dfu,wound_main-1889.jpg,57.26,Very Light
non_dfu,wound_main-1890.jpg,-81.24,Dark
non_dfu,wound_main-1891.jpg,-62.86,Dark
non_dfu,wound_main-1892.jpg,-78.99,Dark
non_dfu,wound_main-1893.jpg,-78.99,Dark
non_dfu,wound_main-1894.jpg,26.73,Tan
non_dfu,wound_main-1895.jpg,-88.04,Dark
non_dfu,wound_main-1896.jpg,-25.68,Brown
non_dfu,wound_main-1897.jpg,48.27,Light
non_dfu,wound_main-1898.jpg,-15.24,Brown
non_dfu,wound_main-1899.jpg,52.96,Light
non_dfu,wound_main-1900.jpg,9.55,Brown
non_dfu,wound_main-1901.jpg,57.29,Very Light
non_dfu,wound_main-1902.jpg,1.34,Brown
non_dfu,wound_main-1903.jpg,-28.01,Brown
non_dfu,wound_main-1904.jpg,-54.09,Dark
non_dfu,wound_main-1905.jpg,-15.96,Brown
non_dfu,wound_main-1906.jpg,-37.11,Dark
non_dfu,wound_main-1907.jpg,8.07,Brown
non_dfu,wound_main-1908.jpg,-43.92,Dark
non_dfu,wound_main-1909.jpg,-62.13,Dark
non_dfu,wound_main-1910.jpg,-48.87,Dark
non_dfu,wound_main-1911.jpg,38.13,Intermediate
non_dfu,wound_main-1912.jpg,18.74,Tan
non_dfu,wound_main-1913.jpg,3.38,Brown
non_dfu,wound_main-1914.jpg,-31.62,Dark
non_dfu,wound_main-1915.jpg,-35.04,Dark
non_dfu,wound_main-1916.jpg,18.13,Tan
non_dfu,wound_main-1917.jpg,20.77,Tan
non_dfu,wound_main-1918.jpg,61.93,Very Light
non_dfu,wound_main-1919.jpg,18.13,Tan
non_dfu,wound_main-1920.jpg,71.07,Very Light
non_dfu,wound_main-1921.jpg,3.38,Brown
non_dfu,wound_main-1922.jpg,-28.91,Brown
non_dfu,wound_main-1923.jpg,-2.89,Brown
non_dfu,wound_main-1924.jpg,-26.93,Brown
non_dfu,wound_main-1925.jpg,-74.0,Dark
non_dfu,wound_main-1926.jpg,56.57,Very Light
non_dfu,wound_main-1927.jpg,-74.0,Dark
non_dfu,wound_main-1928.jpg,30.52,Intermediate
non_dfu,wound_main-1929.jpg,20.81,Tan
non_dfu,wound_main-1930.jpg,-12.94,Brown
non_dfu,wound_main-1931.jpg,28.54,Intermediate
non_dfu,wound_main-1932.jpg,18.74,Tan
non_dfu,wound_main-1933.jpg,3.38,Brown
non_dfu,wound_main-1934.jpg,-31.62,Dark
non_dfu,wound_main-1935.jpg,-78.17,Dark
non_dfu,wound_main-1936.jpg,-35.04,Dark
non_dfu,wound_main-1937.jpg,29.48,Intermediate
non_dfu,wound_main-1938.jpg,18.13,Tan
non_dfu,wound_main-1939.jpg,45.75,Light
non_dfu,wound_main-1940.jpg,67.22,Very Light
non_dfu,wound_main-1941.jpg,3.38,Brown
non_dfu,wound_main-1942.jpg,-8.95,Brown
non_dfu,wound_main-1943.jpg,-57.67,Dark
non_dfu,wound_main-1944.jpg,10.83,Tan
non_dfu,wound_main-1945.jpg,-31.62,Dark
non_dfu,wound_main-1946.jpg,-18.02,Brown
non_dfu,wound_main-1947.jpg,-18.28,Brown
non_dfu,wound_main-1948.jpg,-35.04,Dark
non_dfu,wound_main-1949.jpg,18.13,Tan
non_dfu,wound_main-1950.jpg,-33.09,Dark
non_dfu,wound_main-1951.jpg,-53.03,Dark
non_dfu,wound_main-1952.jpg,-45.11,Dark
non_dfu,wound_main-1953.jpg,3.38,Brown
non_dfu,wound_main-1954.jpg,64.11,Very Light
non_dfu,wound_main-1955.jpg,-74.32,Dark
non_dfu,wound_main-1956.jpg,-72.46,Dark
non_dfu,wound_main-1957.jpg,18.74,Tan
non_dfu,wound_main-1958.jpg,3.38,Brown
